,モニターID.11桁.,居住都道府県.参考.,居住エリア,年齢.5才刻み.,年齢.10才刻み.,世代,性別,性年代,メディアターゲット区分,未既婚,職業,職業.詳細.,職種,仕事環境,個人年収,X1ヶ月平均小遣い,最終学歴,家族人数,家族構成,世帯年収,家屋形態,生協加入有無,配偶者の同居有無,同居配偶者年齢.5才刻み.,同居配偶者年齢.10才刻み.,同居配偶者職業,末子年齢,家族人員.17才以下男子.,家族人員.17才以下女子.,家族人員.0.2才.乳児..,家族人員.3.5才.就学前児童..,家族人員.6.11才.小学生..,家族人員.12.14才.中学生..,家族人員.15.17才.高校生..,家族人員.65才以上.,自動車.自家用車保有.有無,同居子供人数.17才以下.,同居子供人数.14才以下.
24312,50001395841,12,4,5,3,6,2,9,3,1,1,4,1,1,3,3,2,4,3,4,1,1,1,5,3,4,5,1,1,2,2,1,2,1,2,1,3,2
24313,50001395834,11,4,8,5,4,1,5,7,1,1,4,2,3,2,3,2,3,3,1,4,1,1,5,3,5,3,1,2,2,1,2,2,2,2,2,2,2
24314,50001396969,14,4,8,5,4,1,5,7,2,3,5,3,1,7,3,2,1,1,3,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24315,50001394823,11,4,7,4,4,1,4,6,1,1,4,3,1,5,10,4,6,4,2,1,1,1,5,3,11,6,1,1,2,2,2,1,1,1,1,3,2
24316,50001398432,13,4,7,4,4,1,4,6,1,1,3,4,1,9,3,7,4,3,5,1,2,1,6,3,9,7,1,1,2,2,2,2,1,2,1,3,1
24317,50001394754,8,3,10,6,2,1,6,7,1,2,2,9,4,4,4,2,2,2,4,1,2,1,7,4,3,1,2,2,2,2,2,2,2,1,1,1,1
24318,50001395575,14,4,7,4,4,1,4,6,1,1,3,1,1,9,5,6,4,3,4,3,1,1,5,3,9,5,2,1,2,2,1,1,2,2,2,3,3
24319,50001397791,13,4,8,5,4,1,5,7,2,3,5,1,1,5,3,6,2,3,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
24320,50001394776,9,3,9,5,3,1,5,7,1,1,4,9,5,3,3,4,3,3,1,1,2,1,7,4,13,1,2,2,2,2,2,2,2,1,1,1,1
24321,50001395351,14,4,9,5,3,1,5,7,1,2,2,6,3,9,10,6,2,2,5,3,2,1,6,3,2,1,2,2,2,2,2,2,2,2,1,1,1
24322,50001397622,14,4,5,3,6,1,3,6,1,1,4,3,1,4,4,4,5,3,1,3,2,1,4,2,13,2,1,2,1,2,2,2,2,2,2,4,4
24323,50001399647,11,4,9,5,3,2,11,4,1,1,4,2,3,7,7,5,3,3,5,1,2,1,7,4,4,1,2,2,2,2,2,2,2,2,1,1,1
24324,50001394755,13,4,10,6,3,1,6,7,1,8,16,12,7,10,4,6,2,2,1,3,2,1,8,4,13,1,2,2,2,2,2,2,2,2,2,1,1
24325,50001400032,11,4,5,3,6,1,3,6,1,1,6,1,1,4,5,6,4,3,5,1,2,1,4,2,13,1,2,2,2,2,2,2,2,1,1,1,1
24326,50001394983,12,4,5,3,6,2,9,3,2,3,5,1,1,4,6,5,1,1,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24327,50001398668,10,3,4,3,6,2,9,2,2,1,4,1,1,5,9,6,4,3,4,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24328,50001395359,13,4,8,5,4,1,5,7,1,1,3,1,1,9,7,6,5,3,4,3,2,1,7,4,13,7,1,2,2,2,2,2,1,2,1,2,1
24329,50001395059,14,4,6,4,5,2,10,3,2,1,4,7,1,3,3,4,4,4,1,3,2,3,10,6,14,5,1,2,2,2,1,2,2,1,1,2,2
24330,50001394887,12,4,8,5,4,1,5,7,2,8,16,12,7,10,2,2,1,1,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24331,50001396223,14,4,9,5,3,1,5,7,1,1,4,9,4,6,4,2,4,3,2,1,1,1,6,3,13,1,2,2,2,2,2,2,2,2,1,1,1
24332,50001395479,14,4,6,4,5,1,4,6,1,1,3,2,1,8,3,4,4,3,4,1,2,1,5,3,9,5,1,2,2,2,1,2,1,2,1,3,2
24333,50001397764,11,4,9,5,3,1,5,7,1,1,3,3,1,9,4,6,2,2,5,1,2,1,6,3,4,1,2,2,2,2,2,2,2,2,1,1,1
24334,50001398536,13,4,6,4,5,2,10,3,2,3,5,3,2,4,3,2,1,1,1,3,1,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24335,50001396539,13,4,6,4,5,2,10,3,2,2,2,1,1,2,7,6,1,1,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24336,50001399876,13,4,6,4,5,1,4,6,1,1,3,3,1,6,4,2,2,2,5,2,2,1,4,2,4,1,2,2,2,2,2,2,2,2,1,1,1
24337,50001398491,13,4,6,4,5,1,4,6,2,1,3,1,1,6,6,6,2,3,2,4,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
24338,50001394888,14,4,7,4,4,1,4,6,2,1,4,3,4,6,5,2,3,3,2,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
24339,50001399596,13,4,5,3,6,1,3,6,2,1,4,3,1,6,4,6,1,1,2,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24340,50001398524,13,4,7,4,4,1,4,6,1,1,1,2,3,10,7,2,2,2,1,1,2,1,4,2,13,1,2,2,2,2,2,2,2,2,1,1,1
24341,50001396335,8,3,4,3,6,1,3,5,1,1,4,9,4,8,5,5,2,2,4,2,2,1,2,1,9,1,2,2,2,2,2,2,2,2,1,1,1
24342,50001399592,13,4,2,2,7,2,8,2,2,1,4,9,2,2,3,5,5,3,4,1,2,3,10,6,14,7,1,2,2,2,2,2,1,2,1,2,1
24343,50001398454,11,4,5,3,6,2,9,3,1,5,9,7,2,1,3,4,2,2,3,1,2,1,5,3,4,1,2,2,2,2,2,2,2,2,1,1,1
24344,50001400574,12,4,8,5,4,1,5,7,1,1,4,2,3,8,5,6,2,2,5,1,2,1,6,3,5,1,2,2,2,2,2,2,2,2,1,1,1
24345,50001400221,9,3,1,1,8,2,7,1,2,7,15,12,7,10,2,8,5,4,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
24346,50001394845,13,4,5,3,6,2,9,3,2,1,4,1,1,5,5,6,1,1,2,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24347,50001395580,11,4,6,4,5,1,4,6,2,1,4,1,1,4,8,2,1,1,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24348,50001396103,14,4,9,5,3,2,11,4,1,3,5,1,2,4,5,6,2,3,5,3,1,2,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24349,50001398343,12,4,7,4,4,1,4,6,1,1,6,1,1,9,6,6,2,2,5,2,2,1,5,3,6,1,2,2,2,2,2,2,2,2,1,1,1
24350,50001396070,12,4,7,4,4,1,4,6,2,1,4,9,5,5,4,2,1,1,2,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24351,50001396049,14,4,8,5,4,1,5,7,1,1,3,4,1,9,5,6,3,3,5,3,1,1,7,4,9,1,2,2,2,2,2,2,2,2,1,1,1
24352,50001395428,13,4,4,3,6,2,9,2,1,5,9,7,3,1,1,6,5,3,3,3,1,1,3,2,4,3,1,1,2,1,1,2,2,2,1,4,4
24353,50001394844,12,4,7,4,4,2,10,3,1,5,9,1,1,3,6,2,4,3,5,3,2,1,5,3,3,5,2,1,2,2,1,1,2,2,2,3,3
24354,50001394976,14,4,8,5,4,1,5,7,1,1,4,3,1,4,3,2,4,3,1,1,2,1,5,3,13,4,1,2,2,2,1,2,2,2,1,3,3
24355,50001400315,14,4,6,4,5,1,4,6,1,1,3,2,3,9,5,6,4,3,4,1,2,1,4,2,11,3,1,2,2,1,1,2,2,2,1,3,3
24356,50001394828,13,4,9,5,3,1,5,7,1,1,3,1,1,9,6,4,4,3,5,1,1,1,8,4,9,1,2,2,2,2,2,2,2,2,1,1,1
24357,50001397868,9,3,4,3,6,1,3,5,2,1,4,1,1,4,6,6,4,3,5,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24358,50001400000,8,3,9,5,3,1,5,7,1,1,6,5,1,6,4,4,2,2,4,1,1,1,9,5,4,1,2,2,2,2,2,2,2,2,1,1,1
24359,50001397971,13,4,6,4,5,1,4,6,2,1,4,3,1,6,5,5,1,1,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24360,50001395141,13,4,5,3,6,1,3,6,1,1,4,7,2,4,5,2,3,3,1,1,2,1,4,2,13,2,1,2,1,2,2,2,2,2,1,2,2
24361,50001394836,14,4,8,5,4,1,5,7,2,2,2,8,4,4,3,6,5,4,2,1,2,3,10,6,14,7,1,2,2,2,2,2,1,1,1,2,1
24362,50001395205,11,4,4,3,6,1,3,5,1,3,5,7,2,5,3,2,3,3,3,1,2,1,3,2,13,4,1,2,2,2,1,2,2,2,1,2,2
24363,50001396082,13,4,2,2,7,2,8,2,2,1,4,1,3,10,3,6,5,3,3,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24364,50001395616,13,4,9,5,3,1,5,7,1,1,4,9,1,9,3,6,2,2,4,1,2,1,7,4,11,1,2,2,2,2,2,2,2,2,1,1,1
24365,50001400185,11,4,10,6,3,1,6,7,1,3,5,1,1,4,4,6,5,3,5,1,2,1,7,4,5,1,2,2,2,2,2,2,2,2,1,1,1
24366,50001395109,12,4,8,5,4,1,5,7,2,8,16,12,7,10,5,2,3,3,5,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
24367,50001395176,10,3,9,5,3,1,5,7,1,1,4,2,3,8,4,2,4,3,5,1,2,1,5,3,4,4,1,2,2,2,1,2,2,2,1,3,3
24368,50001400284,10,3,2,2,7,2,8,2,2,4,10,6,3,1,2,2,3,3,1,1,1,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24369,50001396945,13,4,4,3,6,2,9,2,2,5,9,7,1,3,3,2,1,1,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24370,50001394787,11,4,6,4,5,1,4,6,1,1,4,9,5,8,4,4,4,3,4,3,2,1,5,3,11,4,2,1,2,2,1,2,2,2,1,3,3
24371,50001395502,13,4,8,5,4,1,5,7,1,1,3,3,1,9,5,4,3,3,5,1,2,1,7,4,4,1,2,2,2,2,2,2,2,2,1,1,1
24372,50001395452,14,4,7,4,4,1,4,6,1,1,3,2,1,8,3,6,4,3,4,3,2,1,4,2,9,4,2,1,2,2,1,2,2,2,2,3,3
24373,50001395083,13,4,3,2,7,1,2,5,2,1,4,3,1,4,5,6,1,1,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24374,50001396010,14,4,6,4,5,2,10,3,1,3,5,5,2,1,2,5,5,3,3,1,1,1,5,3,4,4,1,1,2,2,1,1,1,2,1,4,3
24375,50001394990,8,3,9,5,3,2,11,4,1,6,11,12,7,10,10,5,2,2,4,1,1,1,8,4,10,1,2,2,2,2,2,2,2,2,1,1,1
24376,50001395273,11,4,5,3,6,2,9,3,1,6,11,12,7,10,4,6,3,3,2,1,2,1,5,3,4,3,1,2,2,1,2,2,2,2,1,2,2
24377,50001395821,11,4,4,3,6,1,3,5,2,1,6,5,2,6,4,4,1,1,3,1,1,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24378,50001395079,13,4,4,3,6,2,9,2,2,1,4,5,2,6,5,4,1,1,2,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24379,50001399015,11,4,7,4,4,1,4,6,1,1,3,1,1,9,4,6,3,3,5,4,2,1,6,3,11,7,2,1,2,2,2,2,1,2,1,2,1
24380,50001397756,13,4,6,4,5,1,4,6,1,1,3,1,1,9,8,6,6,3,5,3,2,1,5,3,4,5,2,1,2,2,1,1,1,2,2,4,4
24381,50001400148,12,4,7,4,4,1,4,6,2,1,4,2,1,6,4,2,1,1,2,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24382,50001397556,13,4,5,3,6,1,3,6,1,6,11,12,7,10,10,4,3,3,1,2,2,1,6,3,3,3,1,2,2,1,2,2,2,2,1,2,2
24383,50001398032,14,4,9,5,3,1,5,7,1,1,4,1,2,6,7,6,1,1,4,3,2,2,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24384,50001394868,13,4,6,4,5,1,4,6,1,1,3,4,1,9,2,7,3,3,5,1,2,1,5,3,11,5,1,2,2,2,1,2,2,2,1,2,2
24385,50001397635,11,4,6,4,5,1,4,6,2,1,4,1,1,6,4,2,2,3,4,3,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
24386,50001398350,13,4,7,4,4,1,4,6,2,1,4,9,4,5,5,2,1,1,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24387,50001400473,13,4,7,4,4,2,10,3,2,1,4,1,1,2,2,3,5,4,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
24388,50001395499,8,3,6,4,5,1,4,6,2,2,2,7,1,3,4,4,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
24389,50001397935,10,3,5,3,6,1,3,6,2,8,16,12,7,10,7,6,3,3,4,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
24390,50001398469,11,4,6,4,5,1,4,6,2,1,4,3,1,7,3,4,1,1,3,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24391,50001399978,13,4,7,4,4,1,4,6,2,1,4,3,1,6,6,6,1,1,2,4,1,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24392,50001398482,12,4,8,5,4,1,5,7,1,1,3,1,1,9,7,6,5,4,5,1,2,1,7,4,13,5,1,1,2,2,1,2,1,1,1,3,2
24393,50001396080,14,4,5,3,6,1,3,6,2,1,4,3,1,7,9,6,1,1,3,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24394,50001394878,11,4,8,5,4,1,5,7,2,1,4,9,2,4,5,2,2,3,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
24395,50001400242,14,4,7,4,4,1,4,6,2,1,3,1,1,9,8,6,2,3,5,2,1,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
24396,50001395136,14,4,8,5,4,1,5,7,2,1,1,5,2,4,2,4,2,3,1,3,2,3,10,6,14,7,1,2,2,2,2,2,1,2,1,2,1
24397,50001396130,13,4,6,4,5,1,4,6,2,1,4,3,1,1,1,4,1,1,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24398,50001395690,12,4,8,5,4,1,5,7,1,1,4,3,1,9,7,6,3,3,5,1,2,1,7,4,3,1,2,2,2,2,2,2,2,1,1,1,1
24399,50001395225,14,4,10,6,3,1,6,7,1,1,6,1,1,7,3,6,4,3,4,1,2,1,8,4,13,1,2,2,2,2,2,2,2,1,1,1,1
24400,50001395595,13,4,7,4,4,2,10,3,1,6,11,12,7,10,4,6,2,3,5,3,2,2,10,6,14,3,2,1,2,1,2,2,2,2,2,2,2
24401,50001394855,14,4,2,2,7,1,2,5,2,1,4,3,1,3,5,6,4,3,5,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
24402,50001397665,8,3,8,5,4,1,5,7,1,1,6,1,1,8,4,6,2,2,4,1,2,1,7,4,13,1,2,2,2,2,2,2,2,2,1,1,1
24403,50001395420,14,4,8,5,4,1,5,7,1,1,4,3,1,6,4,4,4,3,3,1,2,1,6,3,9,1,2,2,2,2,2,2,2,2,1,1,1
24404,50001395865,13,4,6,4,5,1,4,6,2,1,4,1,1,4,10,6,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24405,50001395215,12,4,7,4,4,1,4,6,1,1,3,1,2,9,7,6,5,4,5,1,1,1,5,3,4,1,2,2,2,2,2,2,2,1,1,1,1
24406,50001395493,14,4,9,5,3,1,5,7,1,1,6,4,1,6,3,7,2,2,2,3,1,1,7,4,9,1,2,2,2,2,2,2,2,2,1,1,1
24407,50001395398,12,4,9,5,3,1,5,7,1,1,3,1,1,2,4,6,4,3,4,3,1,1,8,4,9,1,2,2,2,2,2,2,2,2,1,1,1
24408,50001395828,13,4,6,4,5,2,10,3,1,6,11,12,7,10,2,6,4,3,3,1,2,1,5,3,4,3,1,2,2,1,1,2,2,2,2,3,3
24409,50001394950,13,4,7,4,4,2,10,3,2,8,16,12,7,10,2,4,1,1,1,3,1,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24410,50001395357,13,4,6,4,5,2,10,3,2,1,4,3,1,8,6,6,1,1,4,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24411,50001397693,13,4,7,4,4,1,4,6,2,1,4,1,1,6,4,6,1,1,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
24412,50001395292,12,4,5,3,6,1,3,6,2,1,4,3,1,7,3,4,1,1,3,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
